X0,IMDB,Runtime,RottenTomato
1,7.3,114,0.32
1,7.3,114,0.89
1,7.3,114,0.9
1,7.3,114,0.95
1,7.3,114,1
1,7.4,114,0.67
1,7.4,114,0.83
1,7.5,114,0.4
1,7.5,114,0.71
1,7.6,114,0.5
1,7.9,114,0.98
1,8.2,114,0.92
1,8.3,114,0.95
1,4.2,115,0.06
1,5.5,115,0.22
1,5.7,115,0.28
1,5.8,115,0.27
1,5.8,115,0.8
1,5.9,115,0.39
1,6.1,115,0.13
1,6.1,115,0.32
1,6.1,115,0.83
1,6.1,115,0.89
1,6.1,115,0.91
1,6.2,115,0.44
1,6.2,115,0.59
1,6.2,115,0.86
1,6.4,115,0.33
1,6.4,115,0.63
1,6.4,115,0.64
1,6.5,115,0.33
1,6.5,115,0.42
1,6.5,115,0.83
1,6.5,115,0.88
1,6.6,115,0.29
1,6.6,115,0.82
1,6.6,115,0.82
1,6.7,115,0.42
1,6.7,115,0.45
1,6.7,115,0.59
1,6.7,115,0.8
1,6.7,115,0.96
1,6.9,115,0.86
1,6.9,115,0.88
1,6.9,115,0.92
1,6.9,115,0.95
1,7,115,0.13
1,7,115,0.72
1,7,115,0.77
1,7,115,0.81
1,7.1,115,0.4
1,7.1,115,0.56
1,7.1,115,0.6
1,7.1,115,0.71
1,7.2,115,0.81
1,7.3,115,0.85
1,7.4,115,0.6
1,7.4,115,0.93
1,7.5,115,0.4
1,7.5,115,0.57
1,7.5,115,0.89
1,7.5,115,0.89
1,7.6,115,0.86
1,8,115,0.97
1,8.4,115,0.95
1,4.5,116,0.14
1,4.7,116,0.13
1,5.1,116,0.27
1,5.4,116,0.71
1,5.5,116,0.65
1,5.5,116,0.8
1,5.7,116,0.36
1,5.8,116,0.29
1,6,116,0.78
1,6,116,1
1,6.2,116,0.62
1,6.2,116,0.68
1,6.2,116,0.88
1,6.3,116,0.75
1,6.3,116,0.87
1,6.5,116,0.55
1,6.7,116,0.83
1,6.8,116,0.33
1,6.8,116,0.4
1,6.8,116,0.45
1,6.8,116,0.68
1,6.8,116,0.78
1,6.8,116,0.78
1,6.8,116,0.94
1,6.9,116,0.66
1,6.9,116,0.92
1,7,116,0.78
1,7,116,0.93
1,7.1,116,0.44
1,7.1,116,0.57
1,7.1,116,0.69
1,7.1,116,0.87
1,7.1,116,0.88
1,7.3,116,0.67
1,7.3,116,0.82
1,7.4,116,0.2
1,7.4,116,0.78
1,7.4,116,0.9
1,7.4,116,0.98
1,7.4,116,1
1,7.4,116,1
1,7.5,116,0.55
1,7.5,116,0.86
1,7.5,116,0.94
1,7.5,116,1
1,7.6,116,0.6
1,7.6,116,0.89
1,7.6,116,0.92
1,7.7,116,0.9
1,8.5,116,0.96
1,5.2,117,0.42
1,5.3,117,0.19
1,5.6,117,0.13
1,5.6,117,0.19
1,5.7,117,0.5
1,5.9,117,0.38
1,6,117,0.49
1,6,117,0.53
1,6.1,117,0.38
1,6.1,117,0.58
1,6.1,117,0.78
1,6.2,117,0.68
1,6.3,117,0.22
1,6.3,117,0.28
1,6.3,117,0.39
1,6.3,117,0.73
1,6.4,117,0.69
1,6.4,117,0.75
1,6.5,117,0.19
1,6.5,117,0.58
1,6.6,117,0.69
1,6.7,117,0.46
1,6.7,117,0.57
1,6.7,117,0.89
1,6.8,117,0.14
1,6.8,117,0.64
1,6.8,117,0.69
1,6.8,117,0.8
1,6.8,117,0.83
1,6.8,117,0.85
1,6.9,117,0.72
1,6.9,117,0.81
1,6.9,117,0.97
1,7,117,0.78
1,7.1,117,0.65
1,7.1,117,0.75
1,7.1,117,0.79
1,7.3,117,0.83
1,7.3,117,0.97
1,7.5,117,0.62
1,7.5,117,1
1,7.6,117,0.88
1,7.7,117,0.81
1,7.7,117,0.82
1,7.8,117,1
1,8,117,0.67
1,8,117,0.93
1,8,117,0.96
1,8.2,117,0.95
1,8.2,117,0.98
1,8.4,117,0.97
1,4.1,118,0.22
1,4.4,118,0.06
1,4.9,118,0.5
1,4.9,118,0.56
1,5,118,0.47
1,5.3,118,0.47
1,5.7,118,0.43
1,5.8,118,0.24
1,5.8,118,0.64
1,5.9,118,0.38
1,5.9,118,0.44
1,6.1,118,0.44
1,6.3,118,0.16
1,6.4,118,0.32
1,6.4,118,0.43
1,6.4,118,0.5
1,6.5,118,0.33
1,6.5,118,0.43
1,6.5,118,0.56
1,6.5,118,0.74
1,6.5,118,1
1,6.6,118,0.07
1,6.6,118,0.59
1,6.6,118,0.6
1,6.6,118,0.68
1,6.7,118,0.86
1,6.8,118,0.64
1,6.8,118,0.86
1,6.9,118,0.47
1,6.9,118,0.57
1,6.9,118,0.71
1,6.9,118,0.81
1,6.9,118,0.84
1,7,118,0.77
1,7,118,0.84
1,7,118,0.9
1,7,118,0.92
1,7,118,0.95
1,7.1,118,0.88
1,7.2,118,0.8
1,7.2,118,0.81
1,7.2,118,0.88
1,7.2,118,0.92
1,7.3,118,0.47
1,7.3,118,0.65
1,7.3,118,0.76
1,7.3,118,0.81
1,7.3,118,0.84
1,7.3,118,0.97
1,7.4,118,0.68
1,7.4,118,0.8
1,7.4,118,0.96
1,7.5,118,0.94
1,7.5,118,0.99
1,7.5,118,1
1,7.6,118,0.71
1,7.6,118,0.85
1,7.6,118,0.94
1,7.6,118,1
1,7.8,118,0.9
1,7.9,118,0.57
1,7.9,118,0.82
1,8,118,0.95
1,8,118,0.98
1,8.1,118,0.93
1,8.2,118,0.95
1,8.5,118,0.93
1,4.3,119,0.17
1,4.6,119,0.2
1,5.1,119,0.5
1,5.5,119,0.62
1,5.6,119,0.6
1,5.8,119,0.38
1,5.8,119,0.42
1,5.8,119,0.44
1,5.9,119,0.68
1,6.1,119,0.4
1,6.1,119,0.44
1,6.2,119,0.51
1,6.2,119,0.62
1,6.2,119,0.75
1,6.3,119,0.12
1,6.3,119,0.2
1,6.3,119,0.75
1,6.4,119,0.36
1,6.5,119,0.49
1,6.5,119,0.57
1,6.6,119,0.24
1,6.6,119,0.33
1,6.6,119,0.4
1,6.6,119,0.79
1,6.7,119,0.45
1,6.7,119,0.64
1,6.9,119,0.43
1,6.9,119,0.83
1,7.1,119,0.57
1,7.1,119,0.67
1,7.1,119,0.92
1,7.1,119,0.94
1,7.1,119,0.95
1,7.2,119,0.81
1,7.2,119,0.87
1,7.3,119,0.88
1,7.4,119,0.84
1,7.4,119,0.86
1,7.4,119,1
1,7.5,119,0.89
1,7.6,119,1
1,7.7,119,0.93
1,7.7,119,1
1,7.8,119,0.91
1,7.8,119,1
1,8.2,119,0.8
1,3.8,120,0.5
1,4.6,120,0.11
1,5.3,120,0.31
1,5.5,120,0.21
1,5.5,120,0.75
1,5.7,120,0.4
1,5.7,120,0.64
1,5.8,120,0.17
1,5.9,120,0.2
1,5.9,120,0.32
1,5.9,120,0.4
1,6,120,0.8
1,6.1,120,0.76
1,6.2,120,0.23
1,6.2,120,0.45
1,6.2,120,0.53
1,6.2,120,0.91
1,6.2,120,0.95
1,6.3,120,0.12
1,6.4,120,0.16
1,6.5,120,0.31
1,6.5,120,0.41
1,6.5,120,0.55
1,6.5,120,0.55
1,6.5,120,0.9
1,6.6,120,0.38
1,6.8,120,0.54
1,6.8,120,0.65
1,6.8,120,0.79
1,7,120,0.37
1,7,120,0.79
1,7,120,0.9
1,7,120,0.92
1,7.1,120,0.4
1,7.1,120,0.6
1,7.1,120,0.93
1,7.1,120,0.97
1,7.1,120,1
1,7.2,120,0.66
1,7.2,120,0.9
1,7.3,120,0.69
1,7.3,120,0.72
1,7.3,120,0.8
1,7.3,120,0.85
1,7.3,120,0.87
1,7.3,120,1
1,7.4,120,0.63
1,7.4,120,1
1,7.4,120,1
1,7.5,120,0.98
1,7.6,120,0.5
1,7.6,120,0.76
1,7.6,120,0.87
1,7.7,120,0.96
1,7.8,120,0.98
1,7.9,120,0.91
1,7.9,120,0.93
1,8,120,0.97
1,4.9,121,0.58
1,5.6,121,0.56
1,5.9,121,0.53
1,6,121,0.58
1,6.2,121,0.56
1,6.2,121,0.74
1,6.3,121,0.62
1,6.4,121,0.39
1,6.4,121,0.48
1,6.4,121,0.53
1,6.4,121,0.86
1,6.5,121,1
1,6.6,121,0.17
1,6.6,121,0.64
1,6.9,121,0.61
1,7,121,0.31
1,7,121,0.39
1,7,121,0.79
1,7,121,0.83
1,7,121,0.92
1,7,121,0.96
1,7.1,121,0.77
1,7.1,121,0.97
1,7.2,121,0.91
1,7.3,121,0.69
1,7.3,121,0.93
1,7.4,121,0.9
1,7.6,121,0.91
1,8,121,0.91
1,8,121,0.99
1,8.1,121,1
1,8.2,121,0.95
1,8.6,121,0.92
1,4.6,122,0.56
1,5.3,122,0.34
1,5.3,122,0.5
1,5.8,122,0.18
1,5.9,122,0.25
1,5.9,122,0.38
1,5.9,122,0.56
1,6,122,0.48
1,6,122,0.68
1,6,122,0.84
1,6.1,122,0.31
1,6.1,122,0.47
1,6.1,122,0.78
1,6.2,122,0.4
1,6.2,122,0.6
1,6.6,122,0.6
1,6.7,122,0.45
1,6.8,122,0.83
1,6.8,122,0.87
1,6.8,122,0.89
1,6.8,122,0.99
1,6.9,122,0.54
1,6.9,122,0.84
1,7,122,0.87
1,7.1,122,0.83
1,7.1,122,0.85
1,7.2,122,0.85
1,7.3,122,0.67
1,7.3,122,1
1,7.4,122,0.91
1,7.5,122,0.95
1,7.6,122,0.88
1,7.7,122,0.91
1,7.7,122,0.92
1,7.9,122,0.84
1,8.2,122,0.98
1,4.1,123,0.47
1,4.4,123,0.02
1,4.4,123,0.17
1,5.4,123,0.16
1,5.4,123,0.3
1,5.6,123,0.75
1,6,123,0.69
1,6.1,123,0.54
1,6.1,123,0.72
1,6.2,123,0.53
1,6.3,123,0.31
1,6.4,123,0.29
1,6.5,123,0.43
1,6.5,123,0.64
1,6.6,123,0.71
1,6.6,123,1
1,6.8,123,0.36
1,6.9,123,0.59
1,6.9,123,0.78
1,6.9,123,0.83
1,7,123,0.64
1,7,123,0.77
1,7,123,0.9
1,7.1,123,0.96
1,7.2,123,0.63
1,7.2,123,0.89
1,7.2,123,0.94
1,7.4,123,0.8
1,7.4,123,0.86
1,7.5,123,0.7
1,7.6,123,0.76
1,7.7,123,0.79
1,7.8,123,0.68
1,8.1,123,0.93
1,8.4,123,0.83
1,5.2,124,0.22
1,5.4,124,0.76
1,5.9,124,0.39
1,5.9,124,0.56
1,6.3,124,0.37
1,6.4,124,0.45
1,6.5,124,0.36
1,6.5,124,0.76
1,6.6,124,0.63
1,6.6,124,0.69
1,6.7,124,0.84
1,6.7,124,0.86
1,6.8,124,0.73
1,6.9,124,0.8
1,7,124,0.73
1,7,124,0.94
1,7.4,124,0.81
1,7.4,124,0.82
1,7.4,124,0.93
1,7.5,124,0.69
1,7.5,124,0.74
1,7.6,124,0.55
1,7.6,124,0.89
1,7.8,124,0.91
1,7.8,124,0.96
1,8,124,0.77
1,8,124,0.9
1,8.7,124,0.94
1,4.9,125,0.75
1,5.5,125,0.39
1,5.6,125,0.73
1,5.7,125,0.18
1,5.9,125,0.4
1,6,125,0.75
1,6.4,125,0.72
1,6.4,125,0.92
1,6.6,125,0.48
1,6.8,125,0.51
1,6.8,125,0.74
1,6.9,125,0.43
1,6.9,125,0.77
1,6.9,125,0.89
1,7,125,0.2
1,7,125,0.61
1,7,125,0.62
1,7,125,0.79
1,7,125,0.88
1,7,125,0.89
1,7,125,0.9
1,7.2,125,0.75
1,7.5,125,0.79
1,7.6,125,0.89
1,7.8,125,0.94
1,7.9,125,0.82
1,7.9,125,0.92
1,7.9,125,0.96
1,5.1,126,0.33
1,5.3,126,0.22
1,5.4,126,0.2
1,5.8,126,0.83
1,6.3,126,0.33
1,6.3,126,0.83
1,6.4,126,0.5
1,6.4,126,0.78
1,6.6,126,0.71
1,6.6,126,0.71
1,6.8,126,0.78
1,7.3,126,0.5
1,7.4,126,0.67
1,7.5,126,0.74
1,7.5,126,0.93
1,8,126,0.95
1,8.3,126,0.97
1,5.3,127,0.27
1,5.3,127,0.34
1,5.6,127,0.29
1,5.7,127,0.82
1,5.8,127,0.82
1,6.2,127,0.55
1,6.2,127,0.64
1,6.3,127,0.29
1,6.5,127,0.47
1,6.6,127,0.59
1,6.7,127,0.57
1,6.8,127,0.83
1,6.9,127,0.4
1,6.9,127,0.48
1,7.1,127,0.92
1,7.2,127,0.53
1,7.2,127,0.67
1,7.3,127,0.89
1,7.4,127,0.17
1,7.4,127,0.7
1,7.4,127,0.75
1,7.4,127,0.81
1,7.6,127,0.96
1,8.2,127,0.88
1,5.2,128,0.17
1,5.4,128,0.21
1,5.5,128,0.33
1,5.5,128,0.71
1,5.6,128,0.1
1,6.1,128,0.36
1,6.4,128,0.52
1,6.5,128,0.86
1,6.8,128,0.5
1,6.8,128,0.75
1,6.9,128,0.81
1,6.9,128,0.92
1,7.2,128,0.57
1,7.2,128,0.84
1,7.3,128,0.76
1,7.4,128,0.71
1,7.4,128,0.96
1,7.6,128,0.77
1,7.6,128,0.83
1,7.6,128,0.91
1,7.8,128,0.83
1,8,128,0.63
1,8,128,0.95
1,4.6,129,0.62
1,5.2,129,0.25
1,5.4,129,0.51
1,5.4,129,0.6
1,5.7,129,0.43
1,5.7,129,0.64
1,5.9,129,0.22
1,5.9,129,0.67
1,6,129,0.8
1,6.3,129,0.2
1,6.4,129,0.41
1,6.5,129,0.3
1,6.5,129,0.96
1,6.8,129,0.35
1,7,129,0.72
1,7.2,129,0.69
1,7.3,129,0.81
1,7.4,129,0.84
1,7.7,129,0.5
1,7.8,129,0.97
1,3.9,130,0.3
1,4.5,130,0.63
1,4.7,130,0.2
1,4.9,130,0.08
1,5.1,130,0.27
1,5.3,130,0.73
1,5.8,130,0.22
1,6.1,130,0.96
1,6.3,130,0.36
1,6.3,130,0.71
1,6.3,130,0.91
1,6.4,130,0.8
1,6.4,130,0.94
1,6.5,130,0.55
1,6.5,130,0.85
1,6.6,130,0.46
1,6.6,130,0.78
1,6.7,130,0.11
1,6.7,130,0.5
1,6.7,130,0.79
1,7,130,0.4
1,7,130,0.79
1,7.1,130,0.84
1,7.2,130,0.78
1,7.2,130,0.79
1,7.4,130,0.97
1,7.6,130,0.91
1,7.6,130,1
1,7.9,130,0.93
1,8.2,130,0.94
1,8.3,130,0.89
1,8.6,130,0.94
1,5.4,131,0.15
1,6.6,131,0.86
1,6.8,131,0.81
1,7.2,131,0.93
1,7.3,131,0.33
1,7.4,131,0.5
1,8.3,131,0.82
1,6.3,132,0.67
1,6.4,132,0.42
1,6.4,132,0.6
1,6.4,132,1
1,6.5,132,0.33
1,6.5,132,0.41
1,6.6,132,0.52
1,6.7,132,0.44
1,6.9,132,0.57
1,6.9,132,0.61
1,7,132,0.67
1,7.1,132,0.91
1,7.1,132,0.91
1,7.3,132,1
1,7.4,132,0.78
1,7.5,132,0.76
1,7.7,132,1
1,7.8,132,0.78
1,8.6,132,0.99
1,5.2,133,0.3
1,6.1,133,0.32
1,6.1,133,0.57
1,6.2,133,0.4
1,6.7,133,0.43
1,6.7,133,0.65
1,6.9,133,0.78
1,7,133,0.45
1,7.1,133,0.84
1,7.2,133,0.52
1,7.3,133,0.91
1,7.4,133,0.51
1,7.5,133,1
1,7.6,133,0.58
1,7.7,133,0.86
1,7.7,133,0.88
1,7.8,133,0.84
1,5.8,134,0.95
1,5.8,134,1
1,6.2,134,0.83
1,6.6,134,0.5
1,6.8,134,0.51
1,6.8,134,0.56
1,7,134,0.83
1,7.2,134,0.5
1,7.2,134,0.72
1,7.3,134,0.97
1,7.4,134,0.86
1,7.4,134,0.97
1,7.6,134,0.91
1,2.5,135,0.11
1,4.3,135,0.25
1,5.2,135,0.38
1,5.5,135,0.4
1,5.7,135,0.47
1,6.6,135,0.7
1,6.9,135,0.7
1,7,135,0.8
1,7.1,135,0.78
1,7.1,135,0.8
1,7.2,135,0.8
1,7.2,135,0.83
1,7.4,135,0.86
1,7.4,135,1
1,7.5,135,0.81
1,4,136,0.21
1,5.4,136,0.5
1,6.5,136,0.53
1,6.6,136,0.45
1,6.7,136,0.55
1,6.7,136,0.82
1,7,136,0.99
1,7.1,136,0.5
1,7.2,136,0.8
1,7.2,136,0.89
1,7.3,136,0.86
1,7.3,136,1
1,7.3,136,1
1,7.3,136,1
1,7.6,136,0.85
1,7.7,136,0.9
1,7.9,136,0.63
1,7.9,136,0.88
1,8.1,136,1
1,8.7,136,0.87
1,6.2,137,0.6
1,6.5,137,0.7
1,6.6,137,0.33
1,6.7,137,0.4
1,6.8,137,0.82
1,6.8,137,1
1,6.9,137,0.83
1,7.1,137,0.72
1,7.4,137,0.98
1,7.5,137,0.85
1,7.7,137,0.91
1,7.8,137,0.91
1,7.8,137,0.96
1,7.8,137,0.96
1,8,137,0.84
1,8,137,0.95
1,8,137,0.96
1,5.3,138,0.19
1,6.1,138,0.72
1,6.3,138,1
1,6.5,138,1
1,6.8,138,0.6
1,7.1,138,0.4
1,7.2,138,0.73
1,7.2,138,0.85
1,7.5,138,0.82
1,7.7,138,1
1,7.8,138,1
1,7.9,138,0.88
1,7.9,138,0.93
1,6,139,0.29
1,6.1,139,0.8
1,6.2,139,0.8
1,6.4,139,0.85
1,6.5,139,0.58
1,6.7,139,0.83
1,6.9,139,0.33
1,7.1,139,0.69
1,7.1,139,0.7
1,7.3,139,0.5
1,7.3,139,0.63
1,7.3,139,0.67
1,7.3,139,0.67
1,7.3,139,0.82
1,7.3,139,0.83
1,7.5,139,0.92
1,7.6,139,0.96
1,7.7,139,0.85
1,7.8,139,0.66
1,7.8,139,1
1,7.9,139,0.93
1,4.9,140,0.57
1,5.6,140,0.14
1,5.7,140,0.55
1,5.8,140,0.25
1,6.5,140,0.57
1,6.9,140,0.82
1,6.9,140,0.94
1,7,140,0.41
1,7,140,0.68
1,7.2,140,0.57
1,7.2,140,0.7
1,7.2,140,0.8
1,7.2,140,1
1,7.4,140,0.82
1,7.9,140,1
1,8.2,140,0.84
1,5.3,141,0.43
1,6,141,0.47
1,6.1,141,0.4
1,6.5,141,0.14
1,6.6,141,0.87
1,6.7,141,0.8
1,6.8,141,0.8
1,7,141,0.57
1,7.3,141,0.75
1,7.6,141,0.95
1,7.8,141,1
1,8.1,141,0.93
1,5.2,142,0.17
1,6.5,142,0.65
1,6.7,142,0.52
1,6.7,142,0.8
1,7.2,142,0.92
1,7.4,142,0.88
1,7.7,142,0.92
1,5.3,143,0.1
1,6.8,143,0.67
1,6.8,143,0.8
1,6.9,143,0.76
1,7.3,143,0.83
1,7.4,143,0.69
1,7.4,143,0.98
1,7.5,143,0.72
1,7.6,143,0.91
1,8,143,0.79
1,8,143,0.92
1,6.2,144,0.45
1,6.9,144,0.67
1,7.2,144,0.81
1,7.7,144,1
1,3.8,145,0.36
1,4.7,145,0.3
1,4.9,145,0.88
1,6.6,145,0.21
1,7.4,145,0.94
1,7.6,145,0.9
1,7.7,145,0.75
1,8.1,145,0.95
1,4.5,146,0.16
1,6.3,146,0.77
1,7.2,146,0.74
1,7.6,146,0.41
1,8.2,146,0.86
1,8.5,146,1
1,8.7,146,0.96
1,4.1,147,0.13
1,6.3,147,0.4
1,6.6,147,0.23
1,7.3,147,0.54
1,7.7,147,0.97
1,7.8,147,0.91
1,4.5,148,0.63
1,7.1,148,0.33
1,7.1,148,0.41
1,7.1,148,0.83
1,7.5,148,0.95
1,7.8,148,0.91
1,8.8,148,0.87
1,5.3,149,0.31
1,5.6,149,0.2
1,6.2,149,0.24
1,6.9,149,0.44
1,8.5,149,0.84
1,5,150,0.44
1,5.3,150,0.29
1,6.3,150,0.6
1,6.5,150,0.66
1,6.6,150,0.83
1,7,150,0.83
1,7.4,150,0.92
1,7.5,150,0.88
1,7.8,150,1
1,7.9,150,0.9
1,8.3,150,1
1,8.5,150,0.95
1,3.1,151,0.43
1,6.4,151,1
1,7,151,0.67
1,7.3,151,0.53
1,7.6,151,0.69
1,8.1,151,0.86
1,8.1,151,1
1,6.2,152,0.63
1,6.5,152,0.92
1,6.8,152,0.65
1,7,152,0.9
1,9,152,0.94
1,5.6,153,0.5
1,5.9,153,0.29
1,6.2,153,0.17
1,6.2,153,0.64
1,7.9,153,0.93
1,8.1,153,0.76
1,8.2,153,0.94
1,8.3,153,0.89
1,8.5,153,0.95
1,5.7,154,0.5
1,6.2,154,0.35
1,6.5,154,0.32
1,6.5,154,0.66
1,6.8,154,0.71
1,7.6,154,0.63
1,7.7,154,0.66
1,8.1,154,0.92
1,5.7,155,0.38
1,6.3,155,0.5
1,7.2,155,0.43
1,7.8,155,0.5
1,8.1,155,0.91
1,5.6,156,0.43
1,7,156,0.8
1,7.5,156,0.99
1,8.2,156,0.67
1,8.2,156,0.9
1,5.3,157,0.29
1,5.2,158,0.21
1,5.8,158,0.39
1,5.8,158,0.5
1,6.2,158,0.83
1,7.8,158,0.85
1,8.1,158,0.78
1,8.2,158,0.91
1,5.9,159,0.92
1,7.3,159,0.2
1,8.1,159,0.88
1,2,160,0.09
1,8.1,160,0.86
1,6,161,0.73
1,6.5,161,0.9
1,8.4,161,0.88
1,8.8,161,0.97
1,6.7,162,0.4
1,6.7,162,0.76
1,6.9,162,0.52
1,7.2,162,0.77
1,7.2,162,0.8
1,5.9,163,0.75
1,6.9,163,0.55
1,7,163,0.79
1,7.1,163,0.13
1,7.4,163,0.86
1,7.8,163,0.97
1,4.5,164,0.45
1,5.5,164,0.31
1,6.2,164,0.57
1,6.6,164,0.27
1,7,164,0.58
1,5.5,165,0.5
1,6.3,165,0.61
1,7.2,165,0.61
1,8.4,165,0.87
1,8.4,165,0.91
1,8.5,165,0.95
1,3.6,166,0.38
1,7.7,166,0.83
1,7.8,166,0.71
1,7.9,166,1
1,7.2,167,0.78
1,8.2,167,0.89
1,7.2,168,1
1,7.7,168,0.84
1,7.8,168,0.75
1,6.7,169,0.7
1,7.1,169,0.44
1,5.7,170,0.55
1,6.2,170,0.83
1,6.8,170,0.64
1,7,170,0.83
1,8.4,170,1
1,7.3,171,0.8
1,8,172,0.83
1,7.1,173,0.25
1,7.7,173,1
1,8.3,174,1
1,6.9,175,0.71
1,7.4,175,0.64
1,6.3,177,0.56
1,8.5,177,1
1,5.9,180,0.21
1,7.7,180,0.37
1,7.7,180,0.89
1,8,181,0.83
1,8.4,181,0.93
1,7.2,183,0.67
1,7.2,185,0.6
1,8,186,0.7
1,8,188,0.83
1,8.6,189,0.78
1,7.7,192,0.9
1,7.8,192,0.92
1,6.1,193,0.58
1,6.4,195,0.93
1,7.3,195,0.9
1,7.4,197,0.97
1,5.4,204,0.86
1,8.2,204,0.9
1,7.9,209,0.96
1,7.4,210,1
1,8.2,210,0.83
1,7.6,213,0.75
1,7,220,0.96
1,8.1,224,0.95
1,6.1,232,0.29
1,8.6,239,1
1,6.6,260,0.41
1,6.8,265,0.98
1,5.9,270,0.1
